Project Name,Package Name,Type Name,Method Name,Code Smell
bulletJournal,com.bulletjournal.controller,ProjectController,getProjects,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectController,setProjectSetting,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectController,createProject,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectController,updateProject,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectController,deleteProject,Long Statement
bulletJournal,com.bulletjournal.controller,ProjectController,updateSharedProjectsOrder,Long Identifier
bulletJournal,com.bulletjournal.controller,ProjectController,getHistory,Long Parameter List
bulletJournal,com.bulletjournal.controller,ProjectController,getHistory,Long Statement
bulletJournal,com.bulletjournal.controller,BankAccountController,getBankAccounts,Long Statement
bulletJournal,com.bulletjournal.controller,BankAccountController,setBalance,Long Identifier
bulletJournal,com.bulletjournal.controller,BankAccountController,setBalance,Long Statement
bulletJournal,com.bulletjournal.controller,BankAccountController,getTransactions,Long Identifier
bulletJournal,com.bulletjournal.controller,BankAccountController,getTransactions,Long Statement
bulletJournal,com.bulletjournal.controller,GoogleCalendarController,oauth2Callback,Long Statement
bulletJournal,com.bulletjournal.controller,GoogleCalendarController,getEventList,Long Statement
bulletJournal,com.bulletjournal.controller,GoogleCalendarController,createEvents,Long Identifier
bulletJournal,com.bulletjournal.controller,GoogleCalendarController,createEvents,Long Statement
bulletJournal,com.bulletjournal.controller,GoogleCalendarController,createTaskFromEvent,Long Statement
bulletJournal,com.bulletjournal.controller,GoogleCalendarController,watchCalendar,Long Statement
bulletJournal,com.bulletjournal.controller,GoogleCalendarController,watchCalendar,Magic Number
bulletJournal,com.bulletjournal.controller,GoogleCalendarController,incrementSync,Long Statement
bulletJournal,com.bulletjournal.controller,GoogleCalendarController,authorize,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionController,getTransactions,Long Parameter List
bulletJournal,com.bulletjournal.controller,TransactionController,getTransactions,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionController,getTransactions,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionController,getTransactions,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionController,getTransactions,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionController,getTransactionsByPayer,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionController,createTransaction,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionController,createTransaction,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionController,updateTransaction,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionController,updateTransaction,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionController,deleteTransaction,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionController,deleteTransaction,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionController,deleteTransactions,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionController,deleteTransactions,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionController,deleteTransactions,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionController,setBankAccount,Long Identifier
bulletJournal,com.bulletjournal.controller,TransactionController,setBankAccount,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionController,moveTransaction,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionController,moveTransaction,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionController,addContent,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionController,addContent,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionController,getContents,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionController,deleteContent,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionController,updateContent,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionController,updateContent,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionController,exportTransactionAsEmail,Long Identifier
bulletJournal,com.bulletjournal.controller,TransactionController,exportTransactionAsPdf,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionController,exportTransactionAsImage,Long Identifier
bulletJournal,com.bulletjournal.controller,TransactionController,exportTransactionAsImage,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionController,getHistory,Long Parameter List
bulletJournal,com.bulletjournal.controller,TransactionController,getHistory,Long Statement
bulletJournal,com.bulletjournal.controller,TransactionController,getHistory,Long Statement
bulletJournal,com.bulletjournal.controller,BookingLinksController,createBookingLink,Magic Number
bulletJournal,com.bulletjournal.controller,BookingLinksController,getBookingLink,Long Statement
bulletJournal,com.bulletjournal.controller,BookingLinksController,getBookingLink,Long Statement
bulletJournal,com.bulletjournal.controller,BookingLinksController,getBookingLink,Long Statement
bulletJournal,com.bulletjournal.controller,BookingLinksController,updateBookingLinkSlot,Long Identifier
bulletJournal,com.bulletjournal.controller,BookingLinksController,updateBookingLinkRecurrences,Long Identifier
bulletJournal,com.bulletjournal.controller,BookingLinksController,book,Long Identifier
bulletJournal,com.bulletjournal.controller,BookingLinksController,cloneBookingLinks,Magic Number
bulletJournal,com.bulletjournal.controller,BookingLinksController,getBooking,Long Statement
bulletJournal,com.bulletjournal.controller,BookingLinksController,cancel,Long Statement
bulletJournal,com.bulletjournal.controller,PaymentController,createPaymentIntent,Long Statement
bulletJournal,com.bulletjournal.controller,PaymentController,confirmPaymentIntent,Magic Number
bulletJournal,com.bulletjournal.controller,PaymentController,confirmPaymentIntent,Magic Number
bulletJournal,com.bulletjournal.controller,PaymentController,confirmPaymentIntent,Magic Number
bulletJournal,com.bulletjournal.controller,PaymentController,confirmPaymentIntent,Magic Number
bulletJournal,com.bulletjournal.controller,PaymentController,confirmPaymentIntent,Magic Number
bulletJournal,com.bulletjournal.controller,PaymentController,confirmPaymentIntent,Magic Number
bulletJournal,com.bulletjournal.controller,PaymentController,confirmPaymentIntent,Magic Number
bulletJournal,com.bulletjournal.controller,GroupController,sortGroup,Long Statement
bulletJournal,com.bulletjournal.controller,GroupController,joinGroupViaLink,Long Statement
bulletJournal,com.bulletjournal.controller,UserController,getMyself,Long Statement
bulletJournal,com.bulletjournal.controller,UserController,needToSendUserInvitation,Magic Number
bulletJournal,com.bulletjournal.controller,LabelController,getLabels,Long Statement
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,testGroupTransactionsByDate,Long Statement
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,testGroupTransactionsByDate,Long Statement
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,testGroupTransactionsByDate,Long Statement
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,testGroupTransactionsByDate,Long Statement
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,testGroupTransactionsByDate,Long Statement
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,testGroupTransactionsByDate,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,testGroupTransactionsByDate,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,testGroupTransactionsByDate,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,testGroupTransactionsByDate,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,testGroupTasksByDate,Long Statement
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,testGroupTasksByDate,Long Statement
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,testGroupTasksByDate,Long Statement
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,testGroupTasksByDate,Long Statement
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,testGroupTasksByDate,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,testGroupTasksByDate,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,testGroupTasksByDate,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,testGroupTasksByDate,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,testGroupTasksByDateInDifferentZone,Long Statement
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,mergeMap,Long Statement
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,mergeMap,Long Statement
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,mergeMap,Long Statement
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,mergeMap,Long Statement
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,mergeMap,Long Statement
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,mergeMap,Long Statement
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,mergeMap,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,mergeMap,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,mergeMap,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,getProjectItems,Long Statement
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,getProjectItems,Long Statement
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,getProjectItems,Long Statement
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,getProjectItems,Long Statement
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,getProjectItems,Long Statement
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,getProjectItems,Long Statement
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,getProjectItems,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,getProjectItems,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,getProjectItems,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,getProjectItems,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouperTest,getProjectItems,Magic Number
bulletJournal,com.bulletjournal.controller.utils,TestHelpers,getTaskRepoModel,Long Parameter List
bulletJournal,com.bulletjournal.controller.utils,TestHelpers,getTransactionRepoModel,Long Parameter List
bulletJournal,com.bulletjournal.controller.utils,TestHelpers,createGroup,Long Statement
bulletJournal,com.bulletjournal.controller.utils,TestHelpers,createProject,Long Parameter List
bulletJournal,com.bulletjournal.controller.utils,TestHelpers,createProject,Long Statement
bulletJournal,com.bulletjournal.controller.utils,TestHelpers,addUserToGroup,Long Parameter List
bulletJournal,com.bulletjournal.controller.utils,TestHelpers,addUserToGroup,Long Statement
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,convertDateTime,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,convertDateTime,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,convertDateTime,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,convertDateTime,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,convertDateTime,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,convertDateOnly,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,convertDateOnly,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,convertDateOnly,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,convertDateAndTime,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,convertDateAndTime,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,convertDateAndTime,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,convertDateAndTime,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,convertDateAndTime,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,convertSingleDigitToTwoDigits,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,convertSingleDigitToTwoDigits,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,testIntervalWithTime,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,testIntervalWithTime,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,testIntervalWithTime,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,testIntervalWithTime,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,testIntervalWithTime,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,testIntervalWithTime,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,testIntervalWithTime,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,testIntervalWithTime,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,testIntervalWithTime,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,testIntervalWithTime,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,testIntervalWithDifferentZone,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,testIntervalWithDifferentZone,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,testIntervalWithDifferentZone,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,testIntervalWithDifferentZone,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,testIntervalWithDifferentZone,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,testIntervalWithDifferentZone,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,testIntervalWithDifferentZone,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,testIntervalWithDifferentZone,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,testIntervalWithDifferentZone,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,testIntervalWithDifferentZone,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,testIntervalWithoutTime,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,testIntervalWithoutTime,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,testIntervalWithoutTime,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,testIntervalWithoutTime,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,testIntervalWithoutTime,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,testIntervalWithoutTime,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,testIntervalWithoutTime,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelperTest,testIntervalWithoutTime,Magic Number
bulletJournal,com.bulletjournal.controller.utils,FileUtil,convertMultiPartToFile,Magic Number
bulletJournal,com.bulletjournal.controller.utils,FileUtil,generateFileName,Long Statement
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelper,getStartTime,Long Statement
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelper,createStartTime,Missing default
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelper,getEndTime,Long Statement
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelper,createEndTime,Missing default
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelper,getDateTime,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelper,convertSingleDigitToTwoDigits,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelper,getNow,Long Statement
bulletJournal,com.bulletjournal.controller.utils,ZonedDateTimeHelper,getNow,Long Statement
bulletJournal,com.bulletjournal.controller.utils,EtagGenerator,bytesToHex,Magic Number
bulletJournal,com.bulletjournal.controller.utils,ProjectItemsGrouper,mergeTransactionsMap,Long Statement
bulletJournal,com.bulletjournal.controller.models,TaskViewTest,setEndTime,Magic Number
bulletJournal,com.bulletjournal.controller.models,TaskViewTest,setEndTime,Magic Number
bulletJournal,com.bulletjournal.controller.models,TaskViewTest,getDuration,Magic Number
bulletJournal,com.bulletjournal.controller.models,TaskStub,getDuration,Magic Number
bulletJournal,com.bulletjournal.controller.models,ReminderSetting,equals,Long Statement
bulletJournal,com.bulletjournal.controller.models,Label,Label,Magic Number
bulletJournal,com.bulletjournal.controller.models,Label,equals,Long Statement
bulletJournal,com.bulletjournal.controller.models,Myself,Myself,Long Parameter List
bulletJournal,com.bulletjournal.controller.models,Myself,Myself,Long Parameter List
bulletJournal,com.bulletjournal.controller.models,Group,Group,Magic Number
bulletJournal,com.bulletjournal.controller.models,Group,equals,Long Statement
bulletJournal,com.bulletjournal.controller.models,Booking,Booking,Long Parameter List
bulletJournal,com.bulletjournal.controller.models,ProjectDetails,ProjectDetails,Long Statement
bulletJournal,com.bulletjournal.controller.models,Notification,Notification,Long Parameter List
bulletJournal,com.bulletjournal.controller.models,Notification,equals,Long Statement
bulletJournal,com.bulletjournal.controller.models,ProjectItem,ProjectItem,Long Parameter List
bulletJournal,com.bulletjournal.controller.models,ProjectItem,ProjectItem,Magic Number
bulletJournal,com.bulletjournal.controller.models,ProjectItem,addAvatar,Complex Method
bulletJournal,com.bulletjournal.controller.models,ProjectItem,addAvatar,Missing default
bulletJournal,com.bulletjournal.controller.models,ProjectItem,equals,Long Statement
bulletJournal,com.bulletjournal.controller.models,User,toString,Long Statement
bulletJournal,com.bulletjournal.controller.models,UserGroup,UserGroup,Long Parameter List
bulletJournal,com.bulletjournal.controller.models,BankAccount,BankAccount,Long Parameter List
bulletJournal,com.bulletjournal.controller.models,BankAccount,BankAccount,Magic Number
bulletJournal,com.bulletjournal.controller.models,BankAccount,equals,Long Statement
bulletJournal,com.bulletjournal.controller.models,Note,Note,Long Parameter List
bulletJournal,com.bulletjournal.controller.models,UserPointActivity,UserPointActivity,Long Parameter List
bulletJournal,com.bulletjournal.controller.models,UserPointActivity,equals,Long Statement
bulletJournal,com.bulletjournal.controller.models,Task,Task,Long Parameter List
bulletJournal,com.bulletjournal.controller.models,Task,Task,Long Statement
bulletJournal,com.bulletjournal.controller.models,Task,Task,Long Parameter List
bulletJournal,com.bulletjournal.controller.models,Task,equals,Long Statement
bulletJournal,com.bulletjournal.controller.models,Task,hashCode,Long Statement
bulletJournal,com.bulletjournal.controller.models,Task,clone,Complex Conditional
bulletJournal,com.bulletjournal.controller.models,BookingLink,BookingLink,Long Parameter List
bulletJournal,com.bulletjournal.controller.models,Project,Project,Long Parameter List
bulletJournal,com.bulletjournal.controller.models,Project,Project,Long Parameter List
bulletJournal,com.bulletjournal.controller.models,Project,equals,Long Statement
bulletJournal,com.bulletjournal.controller.models,SampleTask,SampleTask,Long Parameter List
bulletJournal,com.bulletjournal.controller.models,SampleTask,SampleTask,Long Statement
bulletJournal,com.bulletjournal.controller.models,ProjectItemActivity,ProjectItemActivity,Long Parameter List
bulletJournal,com.bulletjournal.controller.models,Content,Content,Long Parameter List
bulletJournal,com.bulletjournal.controller.models,Transaction,Transaction,Long Parameter List
bulletJournal,com.bulletjournal.controller.models,Transaction,getYear,Magic Number
bulletJournal,com.bulletjournal.controller.models,Transaction,getMonth,Magic Number
bulletJournal,com.bulletjournal.controller.models,Transaction,getMonth,Magic Number
bulletJournal,com.bulletjournal.controller.models,Transaction,getYearMonth,Magic Number
bulletJournal,com.bulletjournal.controller.models,Transaction,getReadableWeek,Magic Number
bulletJournal,com.bulletjournal.controller.models,Transaction,getReadableWeek,Magic Number
bulletJournal,com.bulletjournal.controller.models,Transaction,getWeek,Magic Number
bulletJournal,com.bulletjournal.controller.models,Transaction,equals,Long Statement
bulletJournal,com.bulletjournal.controller.models,Transaction,hashCode,Long Statement
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowImportTasks,Long Statement
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowImportTasks,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowImportTasks,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowImportTasks,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowImportTasks,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowImportTasks,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowImportTasks,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowImportTasks,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowImportTasks,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowImportTasks,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowImportTasks,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowImportTasks,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowImportTasks,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowImportTasks,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowImportTasks,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowImportTasks,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowImportTasks,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowImportTasks,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowImportTasks,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowImportTasks,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowImportTasks,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowImportTasks,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowImportTasks,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowImportTasks,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowImportTasks,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowImportTasks,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowImportTasks,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowImportTasks,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowImportTasks,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowImportTasks,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowImportTasks,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowImportTasks,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testUserSubscribedCategories,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testUserSubscribedCategories,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testUserSubscribedCategories,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testUserSubscribedCategories,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testUserSubscribedCategories,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testUserSubscribedCategories,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testUserSubscribedCategories,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testUserSubscribedCategories,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testUserSubscribedCategories,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testUserSubscribedCategories,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testUserSubscribedCategories,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testUserSubscribedCategories,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testUserSubscribedCategories,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testUserSubscribedCategories,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testUserSubscribedCategories,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testUserSubscribedCategories,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testUserSubscribedCategories,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,getUserSubscribedCategories,Long Statement
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,unsubscribeCategory,Long Statement
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testUserSampleTasks,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,getUserSampleTasksWorkflow,Long Statement
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,removeUserSampleTasksWorkflow,Long Statement
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,removeUserSampleTasksWorkflow,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,removeUserSampleTasksWorkflow,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,removeUserSampleTasksWorkflow,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,checkImportTasksParamsWorkflow,Long Statement
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,checkImportTasksParamsWorkflow,Long Statement
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,checkImportTasksParamsWorkflow,Long Statement
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,checkImportTasksParamsWorkflow,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,checkImportTasksParamsWorkflow,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,checkImportTasksParamsWorkflow,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,checkImportTasksParamsWorkflow,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,checkImportTasksParamsWorkflow,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,checkImportTasksParamsWorkflow,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,checkImportTasksParamsWorkflow,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,checkImportTasksParamsWorkflow,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,checkImportTasksParamsWorkflow,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,checkImportTasksParamsWorkflow,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowGetNext,Long Statement
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowGetNext,Long Statement
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowGetNext,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowGetNext,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowGetNext,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowGetNext,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowGetNext,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowGetNext,Magic Number
bulletJournal,com.bulletjournal.templates,WorkflowControllerTest,testWorkflowGetNext,Magic Number
