Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
BulletJournal,com.bulletjournal.repository.models,UserPointActivity,getId,3,1,0
BulletJournal,com.bulletjournal.repository.models,UserPointActivity,setId,3,1,1
BulletJournal,com.bulletjournal.repository.models,UserPointActivity,getUsername,3,1,0
BulletJournal,com.bulletjournal.repository.models,UserPointActivity,setUsername,3,1,1
BulletJournal,com.bulletjournal.repository.models,UserPointActivity,getPointChange,3,1,0
BulletJournal,com.bulletjournal.repository.models,UserPointActivity,setPointChange,3,1,1
BulletJournal,com.bulletjournal.repository.models,UserPointActivity,getDescription,3,1,0
BulletJournal,com.bulletjournal.repository.models,UserPointActivity,setDescription,3,1,1
BulletJournal,com.bulletjournal.repository.models,UserPointActivity,toPresentationModel,3,1,0
BulletJournal,com.bulletjournal.repository.models,Task,getSampleTask,3,1,0
BulletJournal,com.bulletjournal.repository.models,Task,setSampleTask,3,1,1
BulletJournal,com.bulletjournal.repository.models,Task,getId,3,1,0
BulletJournal,com.bulletjournal.repository.models,Task,setId,3,1,1
BulletJournal,com.bulletjournal.repository.models,Task,clone,3,1,0
BulletJournal,com.bulletjournal.repository.models,Task,getContentType,3,1,0
BulletJournal,com.bulletjournal.repository.models,Task,getCompletedSlots,3,1,0
BulletJournal,com.bulletjournal.repository.models,Task,setCompletedSlots,3,1,1
BulletJournal,com.bulletjournal.repository.models,Task,getStatus,3,1,0
BulletJournal,com.bulletjournal.repository.models,Task,getIntStatus,6,2,0
BulletJournal,com.bulletjournal.repository.models,Task,setStatus,3,1,1
BulletJournal,com.bulletjournal.repository.models,Task,getContentsOrder,3,1,0
BulletJournal,com.bulletjournal.repository.models,Task,setContentsOrder,3,1,1
BulletJournal,com.bulletjournal.repository.models,Task,toPresentationModel,7,2,1
BulletJournal,com.bulletjournal.repository.models,Task,toPresentationModel,7,2,2
BulletJournal,com.bulletjournal.repository.models,BookingLink,getSlotSpan,3,1,0
BulletJournal,com.bulletjournal.repository.models,BookingLink,setSlotSpan,3,1,1
BulletJournal,com.bulletjournal.repository.models,BookingLink,isIncludeTaskWithoutDuration,3,1,0
BulletJournal,com.bulletjournal.repository.models,BookingLink,setIncludeTaskWithoutDuration,3,1,1
BulletJournal,com.bulletjournal.repository.models,BookingLink,isExpireOnBooking,3,1,0
BulletJournal,com.bulletjournal.repository.models,BookingLink,setExpireOnBooking,3,1,1
BulletJournal,com.bulletjournal.repository.models,BookingLink,getBeforeEventBuffer,3,1,0
BulletJournal,com.bulletjournal.repository.models,BookingLink,setBeforeEventBuffer,3,1,1
BulletJournal,com.bulletjournal.repository.models,BookingLink,getAfterEventBuffer,3,1,0
BulletJournal,com.bulletjournal.repository.models,BookingLink,setAfterEventBuffer,3,1,1
BulletJournal,com.bulletjournal.repository.models,BookingLink,getSlots,3,1,0
BulletJournal,com.bulletjournal.repository.models,BookingLink,setSlots,3,1,1
BulletJournal,com.bulletjournal.repository.models,BookingLink,getProject,3,1,0
BulletJournal,com.bulletjournal.repository.models,BookingLink,setProject,3,1,1
BulletJournal,com.bulletjournal.repository.models,BookingLink,getLocation,3,1,0
BulletJournal,com.bulletjournal.repository.models,BookingLink,setLocation,3,1,1
BulletJournal,com.bulletjournal.repository.models,BookingLink,toPresentationModel,4,1,0
BulletJournal,com.bulletjournal.repository.models,BookingLink,toPresentationModel,6,1,2
BulletJournal,com.bulletjournal.repository.models,Project,Project,2,1,0
BulletJournal,com.bulletjournal.repository.models,Project,Project,6,1,4
BulletJournal,com.bulletjournal.repository.models,Project,getId,3,1,0
BulletJournal,com.bulletjournal.repository.models,Project,setId,3,1,1
BulletJournal,com.bulletjournal.repository.models,Project,getOwner,3,1,0
BulletJournal,com.bulletjournal.repository.models,Project,setOwner,3,1,1
BulletJournal,com.bulletjournal.repository.models,Project,getType,3,1,0
BulletJournal,com.bulletjournal.repository.models,Project,setType,3,1,1
BulletJournal,com.bulletjournal.repository.models,Project,getGroup,3,1,0
BulletJournal,com.bulletjournal.repository.models,Project,setGroup,6,2,1
BulletJournal,com.bulletjournal.repository.models,Project,getDescription,3,1,0
BulletJournal,com.bulletjournal.repository.models,Project,setDescription,3,1,1
BulletJournal,com.bulletjournal.repository.models,Project,isShared,3,1,0
BulletJournal,com.bulletjournal.repository.models,Project,setShared,3,1,1
BulletJournal,com.bulletjournal.repository.models,Project,toPresentationModel,3,1,0
BulletJournal,com.bulletjournal.repository.models,Project,toVerbosePresentationModel,3,1,0
BulletJournal,com.bulletjournal.repository.models,Project,getProjectSetting,3,1,0
BulletJournal,com.bulletjournal.repository.models,Project,setProjectSetting,3,1,1
BulletJournal,com.bulletjournal.repository.models,Project,equals,6,3,1
BulletJournal,com.bulletjournal.repository.models,Project,hashCode,3,1,0
BulletJournal,com.bulletjournal.repository.models,TransactionAuditable,TransactionAuditable,2,1,0
BulletJournal,com.bulletjournal.repository.models,TransactionAuditable,TransactionAuditable,9,1,7
BulletJournal,com.bulletjournal.repository.models,TransactionContent,TransactionContent,2,1,0
BulletJournal,com.bulletjournal.repository.models,TransactionContent,TransactionContent,3,1,1
BulletJournal,com.bulletjournal.repository.models,TransactionContent,getId,3,1,0
BulletJournal,com.bulletjournal.repository.models,TransactionContent,setId,3,1,1
BulletJournal,com.bulletjournal.repository.models,TransactionContent,getProjectItem,3,1,0
BulletJournal,com.bulletjournal.repository.models,TransactionContent,setProjectItem,3,1,1
BulletJournal,com.bulletjournal.repository.models,TransactionContent,getTransaction,3,1,0
BulletJournal,com.bulletjournal.repository.models,TransactionContent,setTransaction,3,1,1
BulletJournal,com.bulletjournal.repository.models,GoogleCalendarProject,GoogleCalendarProject,2,1,0
BulletJournal,com.bulletjournal.repository.models,GoogleCalendarProject,GoogleCalendarProject,9,1,7
BulletJournal,com.bulletjournal.repository.models,GoogleCalendarProject,getId,3,1,0
BulletJournal,com.bulletjournal.repository.models,GoogleCalendarProject,setId,3,1,1
BulletJournal,com.bulletjournal.repository.models,GoogleCalendarProject,getProject,3,1,0
BulletJournal,com.bulletjournal.repository.models,GoogleCalendarProject,setProject,3,1,1
BulletJournal,com.bulletjournal.repository.models,GoogleCalendarProject,getChannelId,3,1,0
BulletJournal,com.bulletjournal.repository.models,GoogleCalendarProject,setChannelId,3,1,1
BulletJournal,com.bulletjournal.repository.models,GoogleCalendarProject,getOwner,3,1,0
BulletJournal,com.bulletjournal.repository.models,GoogleCalendarProject,setOwner,3,1,1
BulletJournal,com.bulletjournal.repository.models,GoogleCalendarProject,getChannel,3,1,0
BulletJournal,com.bulletjournal.repository.models,GoogleCalendarProject,setChannel,3,1,1
BulletJournal,com.bulletjournal.repository.models,GoogleCalendarProject,getToken,3,1,0
BulletJournal,com.bulletjournal.repository.models,GoogleCalendarProject,setToken,3,1,1
BulletJournal,com.bulletjournal.repository.models,GoogleCalendarProject,getExpiration,3,1,0
BulletJournal,com.bulletjournal.repository.models,GoogleCalendarProject,setExpiration,3,1,1
BulletJournal,com.bulletjournal.repository.models,GoogleCalendarProject,toString,3,1,0
BulletJournal,com.bulletjournal.repository.models,NoteContent,NoteContent,2,1,0
BulletJournal,com.bulletjournal.repository.models,NoteContent,NoteContent,3,1,1
BulletJournal,com.bulletjournal.repository.models,NoteContent,getId,3,1,0
BulletJournal,com.bulletjournal.repository.models,NoteContent,setId,3,1,1
BulletJournal,com.bulletjournal.repository.models,NoteContent,getProjectItem,3,1,0
BulletJournal,com.bulletjournal.repository.models,NoteContent,setProjectItem,3,1,1
BulletJournal,com.bulletjournal.repository.models,NoteContent,getNote,3,1,0
BulletJournal,com.bulletjournal.repository.models,NoteContent,setNote,3,1,1
BulletJournal,com.bulletjournal.repository.models,ProjectItemModel,getId,0,1,0
BulletJournal,com.bulletjournal.repository.models,ProjectItemModel,setId,0,1,1
BulletJournal,com.bulletjournal.repository.models,ProjectItemModel,getName,3,1,0
BulletJournal,com.bulletjournal.repository.models,ProjectItemModel,setName,3,1,1
BulletJournal,com.bulletjournal.repository.models,ProjectItemModel,getOwner,3,1,0
BulletJournal,com.bulletjournal.repository.models,ProjectItemModel,setOwner,3,1,1
BulletJournal,com.bulletjournal.repository.models,ProjectItemModel,getLabels,6,2,0
BulletJournal,com.bulletjournal.repository.models,ProjectItemModel,setLabels,3,1,1
BulletJournal,com.bulletjournal.repository.models,ProjectItemModel,getSharedItemLabels,6,2,0
BulletJournal,com.bulletjournal.repository.models,ProjectItemModel,setSharedItemLabels,3,1,1
BulletJournal,com.bulletjournal.repository.models,ProjectItemModel,isShared,3,1,0
BulletJournal,com.bulletjournal.repository.models,ProjectItemModel,setShared,3,1,1
BulletJournal,com.bulletjournal.repository.models,ProjectItemModel,getProject,3,1,0
BulletJournal,com.bulletjournal.repository.models,ProjectItemModel,setProject,3,1,1
BulletJournal,com.bulletjournal.repository.models,ProjectItemModel,getLocation,3,1,0
BulletJournal,com.bulletjournal.repository.models,ProjectItemModel,setLocation,3,1,1
BulletJournal,com.bulletjournal.repository.models,ProjectItemModel,toPresentationModel,0,1,1
BulletJournal,com.bulletjournal.repository.models,ProjectItemModel,toPresentationModel,0,1,2
BulletJournal,com.bulletjournal.repository.models,ProjectItemModel,getContentType,0,1,0
BulletJournal,com.bulletjournal.repository.models,ProjectItemModel,getContentsOrder,0,1,0
BulletJournal,com.bulletjournal.repository.models,ProjectItemModel,setContentsOrder,0,1,1
BulletJournal,com.bulletjournal.repository.models,ProjectItemModel,equals,6,3,1
BulletJournal,com.bulletjournal.repository.models,ProjectItemModel,hashCode,3,1,0
BulletJournal,com.bulletjournal.repository.models,ProjectNotes,ProjectNotes,2,1,0
BulletJournal,com.bulletjournal.repository.models,ProjectNotes,ProjectNotes,3,1,1
BulletJournal,com.bulletjournal.repository.models,ProjectNotes,getProjectId,3,1,0
BulletJournal,com.bulletjournal.repository.models,ProjectNotes,setProjectId,3,1,1
BulletJournal,com.bulletjournal.repository.models,ProjectNotes,getNotes,3,1,0
BulletJournal,com.bulletjournal.repository.models,ProjectNotes,setNotes,3,1,1
BulletJournal,com.bulletjournal.repository.models,AuditModel,onCreate,3,1,0
BulletJournal,com.bulletjournal.repository.models,AuditModel,onUpdate,3,1,0
BulletJournal,com.bulletjournal.repository.models,AuditModel,getCreatedAt,3,1,0
BulletJournal,com.bulletjournal.repository.models,AuditModel,setCreatedAt,3,1,1
BulletJournal,com.bulletjournal.repository.models,AuditModel,getUpdatedAt,3,1,0
BulletJournal,com.bulletjournal.repository.models,AuditModel,setUpdatedAt,3,1,1
BulletJournal,com.bulletjournal.repository.models,ProjectSetting,ProjectSetting,2,1,0
BulletJournal,com.bulletjournal.repository.models,ProjectSetting,ProjectSetting,7,1,4
BulletJournal,com.bulletjournal.repository.models,ProjectSetting,getId,3,1,0
BulletJournal,com.bulletjournal.repository.models,ProjectSetting,setId,3,1,1
BulletJournal,com.bulletjournal.repository.models,ProjectSetting,getProject,3,1,0
BulletJournal,com.bulletjournal.repository.models,ProjectSetting,setProject,3,1,1
BulletJournal,com.bulletjournal.repository.models,ProjectSetting,getColor,3,1,0
BulletJournal,com.bulletjournal.repository.models,ProjectSetting,setColor,3,1,1
BulletJournal,com.bulletjournal.repository.models,ProjectSetting,isAutoDelete,3,1,0
BulletJournal,com.bulletjournal.repository.models,ProjectSetting,setAutoDelete,3,1,1
BulletJournal,com.bulletjournal.repository.models,ProjectSetting,isAllowEditContents,3,1,0
BulletJournal,com.bulletjournal.repository.models,ProjectSetting,setAllowEditContents,3,1,1
BulletJournal,com.bulletjournal.repository.models,ProjectSetting,isAllowEditProjItems,3,1,0
BulletJournal,com.bulletjournal.repository.models,ProjectSetting,setAllowEditProjItems,3,1,1
BulletJournal,com.bulletjournal.repository.models,ProjectSetting,toPresentationModel,3,1,0
BulletJournal,com.bulletjournal.repository.models,Transaction,getId,3,1,0
BulletJournal,com.bulletjournal.repository.models,Transaction,setId,3,1,1
BulletJournal,com.bulletjournal.repository.models,Transaction,getPayer,3,1,0
BulletJournal,com.bulletjournal.repository.models,Transaction,setPayer,3,1,1
BulletJournal,com.bulletjournal.repository.models,Transaction,getAmount,3,1,0
BulletJournal,com.bulletjournal.repository.models,Transaction,setAmount,3,1,1
BulletJournal,com.bulletjournal.repository.models,Transaction,getTransactionType,3,1,0
BulletJournal,com.bulletjournal.repository.models,Transaction,setTransactionType,3,1,1
BulletJournal,com.bulletjournal.repository.models,Transaction,getDate,3,1,0
BulletJournal,com.bulletjournal.repository.models,Transaction,setDate,3,1,1
BulletJournal,com.bulletjournal.repository.models,Transaction,hasDate,3,1,0
BulletJournal,com.bulletjournal.repository.models,Transaction,getTime,3,1,0
BulletJournal,com.bulletjournal.repository.models,Transaction,setTime,3,1,1
BulletJournal,com.bulletjournal.repository.models,Transaction,getTimezone,3,1,0
BulletJournal,com.bulletjournal.repository.models,Transaction,setTimezone,3,1,1
BulletJournal,com.bulletjournal.repository.models,Transaction,getStartTime,3,1,0
BulletJournal,com.bulletjournal.repository.models,Transaction,setStartTime,3,1,1
BulletJournal,com.bulletjournal.repository.models,Transaction,getEndTime,3,1,0
BulletJournal,com.bulletjournal.repository.models,Transaction,setEndTime,3,1,1
BulletJournal,com.bulletjournal.repository.models,Transaction,getColor,3,1,0
BulletJournal,com.bulletjournal.repository.models,Transaction,setColor,3,1,1
BulletJournal,com.bulletjournal.repository.models,Transaction,getRecurrenceRule,3,1,0
BulletJournal,com.bulletjournal.repository.models,Transaction,setRecurrenceRule,3,1,1
BulletJournal,com.bulletjournal.repository.models,Transaction,hasRecurrenceRule,3,1,0
BulletJournal,com.bulletjournal.repository.models,Transaction,getDeletedSlots,3,1,0
BulletJournal,com.bulletjournal.repository.models,Transaction,setDeletedSlots,3,1,1
BulletJournal,com.bulletjournal.repository.models,Transaction,getBankAccount,3,1,0
BulletJournal,com.bulletjournal.repository.models,Transaction,setBankAccount,3,1,1
BulletJournal,com.bulletjournal.repository.models,Transaction,hasBankAccount,3,1,0
BulletJournal,com.bulletjournal.repository.models,Transaction,getNetAmount,7,2,0
BulletJournal,com.bulletjournal.repository.models,Transaction,getContentsOrder,3,1,0
BulletJournal,com.bulletjournal.repository.models,Transaction,setContentsOrder,3,1,1
BulletJournal,com.bulletjournal.repository.models,Transaction,clone,3,1,0
BulletJournal,com.bulletjournal.repository.models,Transaction,toPresentationModel,3,1,1
BulletJournal,com.bulletjournal.repository.models,Transaction,toPresentationModel,4,1,2
BulletJournal,com.bulletjournal.repository.models,Transaction,getContentType,3,1,0
BulletJournal,com.bulletjournal.repository.auditing,NotificationEntityListeners,postPersist,5,1,1
BulletJournal,com.bulletjournal.repository.auditing,NotificationEntityListeners,postDelete,5,1,1
BulletJournal,com.bulletjournal.repository.auditing,TaskEntityListeners,postPersist,4,1,1
BulletJournal,com.bulletjournal.repository.auditing,GroupEntityListeners,postPersist,5,1,1
BulletJournal,com.bulletjournal.repository.auditing,GroupEntityListeners,postDelete,8,1,1
BulletJournal,com.bulletjournal.repository.auditing,UserGroupEntityListeners,postPersist,3,1,1
BulletJournal,com.bulletjournal.repository.auditing,UserGroupEntityListeners,postDelete,3,1,1
BulletJournal,com.bulletjournal.repository.auditing,UserGroupEntityListeners,cacheEtag,4,1,1
BulletJournal,com.bulletjournal.repository.factory,ProjectItemDaos,ProjectItemDaos,3,1,3
BulletJournal,com.bulletjournal.repository.factory,ProjectItemDaos,getDaos,3,1,0
BulletJournal,com.bulletjournal.repository.factory,Etaggable,findAffectedUsernames,0,1,2
BulletJournal,com.bulletjournal.repository.factory,Etaggable,getUserEtag,0,1,1
BulletJournal,com.bulletjournal.repository.factory,EtaggableDaos,EtaggableDaos,3,1,2
BulletJournal,com.bulletjournal.repository.factory,EtaggableDaos,getDaos,3,1,0
BulletJournal,com.bulletjournal.calendars.google,WatchCalendarParams,getProjectId,3,1,0
BulletJournal,com.bulletjournal.calendars.google,WatchCalendarParams,setProjectId,3,1,1
BulletJournal,com.bulletjournal.calendars.google,Util,getChannel,9,1,0
BulletJournal,com.bulletjournal.calendars.google,CreateGoogleCalendarEventsParams,getEvents,3,1,0
BulletJournal,com.bulletjournal.calendars.google,CreateGoogleCalendarEventsParams,setEvents,3,1,1
BulletJournal,com.bulletjournal.calendars.google,CreateGoogleCalendarEventsParams,getProjectId,3,1,0
BulletJournal,com.bulletjournal.calendars.google,CreateGoogleCalendarEventsParams,setProjectId,3,1,1
BulletJournal,com.bulletjournal.calendars.google,GoogleCalendarEvent,GoogleCalendarEvent,2,1,0
BulletJournal,com.bulletjournal.calendars.google,GoogleCalendarEvent,GoogleCalendarEvent,6,1,4
BulletJournal,com.bulletjournal.calendars.google,GoogleCalendarEvent,addAvatar,4,1,2
BulletJournal,com.bulletjournal.calendars.google,GoogleCalendarEvent,addAvatar,5,1,2
BulletJournal,com.bulletjournal.calendars.google,GoogleCalendarEvent,getTask,3,1,0
BulletJournal,com.bulletjournal.calendars.google,GoogleCalendarEvent,setTask,3,1,1
BulletJournal,com.bulletjournal.calendars.google,GoogleCalendarEvent,getContent,3,1,0
BulletJournal,com.bulletjournal.calendars.google,GoogleCalendarEvent,setContent,3,1,1
BulletJournal,com.bulletjournal.calendars.google,GoogleCalendarEvent,getEventId,3,1,0
BulletJournal,com.bulletjournal.calendars.google,GoogleCalendarEvent,setEventId,3,1,1
BulletJournal,com.bulletjournal.calendars.google,GoogleCalendarEvent,getDescription,3,1,0
BulletJournal,com.bulletjournal.calendars.google,GoogleCalendarEvent,setDescription,3,1,1
BulletJournal,com.bulletjournal.calendars.google,GoogleCalendarEvent,toString,3,1,0
BulletJournal,com.bulletjournal.calendars.google,Converter,toTask,34,5,2
BulletJournal,com.bulletjournal.calendars.google,Converter,processHtmlTags,13,2,1
BulletJournal,com.bulletjournal.calendars.google,Converter,getBaseText,8,1,2
BulletJournal,com.bulletjournal.calendars.google,Converter,appendDescription,11,4,2
BulletJournal,com.bulletjournal.calendars.google,Converter,appendLocation,5,2,2
BulletJournal,com.bulletjournal.calendars.google,Converter,appendAttendees,9,3,2
BulletJournal,com.bulletjournal.calendars.google,Converter,getText,26,6,2
BulletJournal,com.bulletjournal.calendars.google,Converter,getValue,12,4,1
BulletJournal,com.bulletjournal.calendars.google,Converter,setTaskReminder,22,5,4
BulletJournal,com.bulletjournal.calendars.google,Converter,setTaskRecurrence,6,2,4
BulletJournal,com.bulletjournal.calendars.google,Converter,toCreateTaskParams,4,1,1
BulletJournal,com.bulletjournal.calendars.google,CalendarWatchedProject,CalendarWatchedProject,2,1,0
BulletJournal,com.bulletjournal.calendars.google,CalendarWatchedProject,CalendarWatchedProject,4,1,2
BulletJournal,com.bulletjournal.calendars.google,CalendarWatchedProject,getCalendarId,3,1,0
BulletJournal,com.bulletjournal.calendars.google,CalendarWatchedProject,setCalendarId,3,1,1
BulletJournal,com.bulletjournal.calendars.google,CalendarWatchedProject,getProject,3,1,0
BulletJournal,com.bulletjournal.calendars.google,CalendarWatchedProject,setProject,3,1,1
BulletJournal,com.bulletjournal.ledger,LedgerSummaryCalculator,LedgerSummaryRequest,7,1,5
BulletJournal,com.bulletjournal.ledger,LedgerSummaryCalculator,getLedgerSummaryType,3,1,0
BulletJournal,com.bulletjournal.ledger,LedgerSummaryCalculator,setLedgerSummaryType,3,1,1
BulletJournal,com.bulletjournal.ledger,LedgerSummaryCalculator,getStartTime,3,1,0
BulletJournal,com.bulletjournal.ledger,LedgerSummaryCalculator,setStartTime,3,1,1
BulletJournal,com.bulletjournal.ledger,LedgerSummaryCalculator,getEndTime,3,1,0
BulletJournal,com.bulletjournal.ledger,LedgerSummaryCalculator,setEndTime,3,1,1
BulletJournal,com.bulletjournal.ledger,LedgerSummaryCalculator,getTransactions,3,1,0
BulletJournal,com.bulletjournal.ledger,LedgerSummaryCalculator,setTransactions,3,1,1
BulletJournal,com.bulletjournal.ledger,LedgerSummaryCalculator,getFrequencyType,3,1,0
BulletJournal,com.bulletjournal.ledger,LedgerSummaryCalculator,setFrequencyType,3,1,1
BulletJournal,com.bulletjournal.ledger,LedgerSummaryCalculator,getLedgerSummary,89,14,1
BulletJournal,com.bulletjournal.ledger,LedgerSummaryCalculator,processTransaction,15,4,3
BulletJournal,com.bulletjournal.ledger,LedgerSummaryCalculator,addIncome,4,1,1
BulletJournal,com.bulletjournal.ledger,LedgerSummaryCalculator,addExpense,4,1,1
BulletJournal,com.bulletjournal.ledger,LedgerSummaryCalculator,getIncome,3,1,0
BulletJournal,com.bulletjournal.ledger,LedgerSummaryCalculator,getExpense,3,1,0
BulletJournal,com.bulletjournal.ledger,LedgerSummaryCalculator,getMeta,3,1,0
BulletJournal,com.bulletjournal.ledger,LedgerSummaryCalculator,setMeta,3,1,1
BulletJournal,com.bulletjournal.ledger,LedgerSummaryCalculator,getIncomeCount,3,1,0
BulletJournal,com.bulletjournal.ledger,LedgerSummaryCalculator,getExpenseCount,3,1,0
BulletJournal,com.bulletjournal.ledger,LedgerSummaryRequest,LedgerSummaryRequest,7,1,5
BulletJournal,com.bulletjournal.ledger,LedgerSummaryRequest,getLedgerSummaryType,3,1,0
BulletJournal,com.bulletjournal.ledger,LedgerSummaryRequest,setLedgerSummaryType,3,1,1
BulletJournal,com.bulletjournal.ledger,LedgerSummaryRequest,getStartTime,3,1,0
BulletJournal,com.bulletjournal.ledger,LedgerSummaryRequest,setStartTime,3,1,1
BulletJournal,com.bulletjournal.ledger,LedgerSummaryRequest,getEndTime,3,1,0
BulletJournal,com.bulletjournal.ledger,LedgerSummaryRequest,setEndTime,3,1,1
BulletJournal,com.bulletjournal.ledger,LedgerSummaryRequest,getTransactions,3,1,0
BulletJournal,com.bulletjournal.ledger,LedgerSummaryRequest,setTransactions,3,1,1
BulletJournal,com.bulletjournal.ledger,LedgerSummaryRequest,getFrequencyType,3,1,0
BulletJournal,com.bulletjournal.ledger,LedgerSummaryRequest,setFrequencyType,3,1,1
BulletJournal,com.bulletjournal.ledger,Transactions,addIncome,4,1,1
BulletJournal,com.bulletjournal.ledger,Transactions,addExpense,4,1,1
BulletJournal,com.bulletjournal.ledger,Transactions,getIncome,3,1,0
BulletJournal,com.bulletjournal.ledger,Transactions,getExpense,3,1,0
BulletJournal,com.bulletjournal.ledger,Transactions,getMeta,3,1,0
BulletJournal,com.bulletjournal.ledger,Transactions,setMeta,3,1,1
BulletJournal,com.bulletjournal.ledger,Transactions,getIncomeCount,3,1,0
BulletJournal,com.bulletjournal.ledger,Transactions,getExpenseCount,3,1,0
BulletJournal,com.bulletjournal.ledger,LedgerSummary,LedgerSummary,2,1,0
BulletJournal,com.bulletjournal.ledger,LedgerSummary,LedgerSummary,5,1,3
BulletJournal,com.bulletjournal.ledger,LedgerSummary,getStartDate,3,1,0
BulletJournal,com.bulletjournal.ledger,LedgerSummary,setStartDate,3,1,1
BulletJournal,com.bulletjournal.ledger,LedgerSummary,getEndDate,3,1,0
BulletJournal,com.bulletjournal.ledger,LedgerSummary,setEndDate,3,1,1
BulletJournal,com.bulletjournal.ledger,LedgerSummary,getBalance,3,1,0
BulletJournal,com.bulletjournal.ledger,LedgerSummary,setBalance,3,1,1
BulletJournal,com.bulletjournal.ledger,LedgerSummary,getIncome,3,1,0
BulletJournal,com.bulletjournal.ledger,LedgerSummary,setIncome,3,1,1
BulletJournal,com.bulletjournal.ledger,LedgerSummary,getExpense,3,1,0
BulletJournal,com.bulletjournal.ledger,LedgerSummary,setExpense,3,1,1
BulletJournal,com.bulletjournal.ledger,LedgerSummary,getTransactions,3,1,0
BulletJournal,com.bulletjournal.ledger,LedgerSummary,setTransactions,3,1,1
BulletJournal,com.bulletjournal.ledger,LedgerSummary,getTransactionsSummaries,3,1,0
BulletJournal,com.bulletjournal.ledger,LedgerSummary,setTransactionsSummaries,3,1,1
BulletJournal,com.bulletjournal.ledger,TransactionsSummary,TransactionsSummary,2,1,0
BulletJournal,com.bulletjournal.ledger,TransactionsSummary,TransactionsSummary,12,1,10
BulletJournal,com.bulletjournal.ledger,TransactionsSummary,getName,3,1,0
BulletJournal,com.bulletjournal.ledger,TransactionsSummary,setName,3,1,1
BulletJournal,com.bulletjournal.ledger,TransactionsSummary,getMetadata,3,1,0
BulletJournal,com.bulletjournal.ledger,TransactionsSummary,setMetadata,3,1,1
BulletJournal,com.bulletjournal.ledger,TransactionsSummary,getIncome,3,1,0
BulletJournal,com.bulletjournal.ledger,TransactionsSummary,setIncome,3,1,1
BulletJournal,com.bulletjournal.ledger,TransactionsSummary,getIncomePercentage,3,1,0
BulletJournal,com.bulletjournal.ledger,TransactionsSummary,setIncomePercentage,3,1,1
BulletJournal,com.bulletjournal.ledger,TransactionsSummary,getExpense,3,1,0
BulletJournal,com.bulletjournal.ledger,TransactionsSummary,setExpense,3,1,1
BulletJournal,com.bulletjournal.ledger,TransactionsSummary,getExpensePercentage,3,1,0
BulletJournal,com.bulletjournal.ledger,TransactionsSummary,setExpensePercentage,3,1,1
BulletJournal,com.bulletjournal.ledger,TransactionsSummary,getBalance,3,1,0
BulletJournal,com.bulletjournal.ledger,TransactionsSummary,setBalance,3,1,1
BulletJournal,com.bulletjournal.ledger,TransactionsSummary,getBalancePercentage,3,1,0
BulletJournal,com.bulletjournal.ledger,TransactionsSummary,setBalancePercentage,3,1,1
BulletJournal,com.bulletjournal.ledger,TransactionsSummary,getIncomeCount,3,1,0
BulletJournal,com.bulletjournal.ledger,TransactionsSummary,setIncomeCount,3,1,1
BulletJournal,com.bulletjournal.ledger,TransactionsSummary,getExpenseCount,3,1,0
BulletJournal,com.bulletjournal.ledger,TransactionsSummary,setExpenseCount,3,1,1
BulletJournal,com.bulletjournal.config,SpringFoxConfig,apiDocket,3,1,0
BulletJournal,com.bulletjournal.config,GoogleCalConfig,getClientId,3,1,0
BulletJournal,com.bulletjournal.config,GoogleCalConfig,getClientSecret,3,1,0
BulletJournal,com.bulletjournal.config,GoogleCalConfig,getRedirectURI,3,1,0
BulletJournal,com.bulletjournal.config,RateConfig,getFileUpload,3,1,0
BulletJournal,com.bulletjournal.config,RateConfig,setFileUpload,3,1,1
BulletJournal,com.bulletjournal.config,RateConfig,getUser,3,1,0
BulletJournal,com.bulletjournal.config,RateConfig,setUser,3,1,1
BulletJournal,com.bulletjournal.config,RateConfig,getPublicItem,3,1,0
BulletJournal,com.bulletjournal.config,RateConfig,setPublicItem,3,1,1
BulletJournal,com.bulletjournal.config,GoogleMapsClientConfig,getApiKey,3,1,0
BulletJournal,com.bulletjournal.config,MDCConfig,getDefaultRequestIdKey,3,1,0
BulletJournal,com.bulletjournal.config,MDCConfig,setDefaultRequestIdKey,3,1,1
BulletJournal,com.bulletjournal.config,MDCConfig,getDefaultClientIpKey,3,1,0
BulletJournal,com.bulletjournal.config,MDCConfig,setDefaultClientIpKey,3,1,1
BulletJournal,com.bulletjournal.config,SpringRedisConfig,getHost,3,1,0
BulletJournal,com.bulletjournal.config,SpringRedisConfig,setHost,3,1,1
BulletJournal,com.bulletjournal.config,SpringRedisConfig,getPort,3,1,0
BulletJournal,com.bulletjournal.config,SpringRedisConfig,setPort,3,1,1
BulletJournal,com.bulletjournal.config,VersionConfig,VersionConfig,2,1,0
BulletJournal,com.bulletjournal.config,VersionConfig,getVersion,3,1,0
BulletJournal,com.bulletjournal.config,SSOConfig,SSOConfig,2,1,0
BulletJournal,com.bulletjournal.config,SSOConfig,SSOConfig,3,1,1
BulletJournal,com.bulletjournal.config,SSOConfig,getEndpoint,3,1,0
BulletJournal,com.bulletjournal.config,SSOConfig,setEndpoint,3,1,1
BulletJournal,com.bulletjournal.config,SSOConfig,getAPIKey,3,1,0
BulletJournal,com.bulletjournal.config,SpringESConfig,getUris,3,1,0
BulletJournal,com.bulletjournal.config,SpringESConfig,setUris,3,1,1
BulletJournal,com.bulletjournal.config,SpringESConfig,getUsername,3,1,0
